row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
19854707,2019,47,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,195,84443,CPT/HCPCS,ASSAY THYROID STIM HORMONE,233,Laboratory - Chemistry and hematology,257,"2,221","$7,832.47 ",$40.16 ,$19.23 ,"$7,832.47 ",$40.16 ,$19.23 ,$0.00 ,$0.00 ,$0.00 
19858139,2019,47,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,14,S5130,CPT/HCPCS,HOMEMAKER SERVICE NOS; PER 15 MIN,236,"Non-hospital-based care (home health, hospice)","1,503",160,"$73,029.62 ","$5,216.40 ","$3,083.25 ","$72,657.22 ","$5,189.80 ","$3,083.25 ",$372.40 ,$26.60 ,$0.00 
19863995,2019,47,Freeborn,MEDICARE,3,45 - 64 years,M,11,99219,CPT/HCPCS,INITIAL OBSERVATION CARE,301,Observation care services,12,132,"$1,346.88 ",$122.44 ,$131.92 ,"$1,003.44 ",$91.22 ,$105.11 ,$343.44 ,$31.22 ,$26.81 
19867571,2019,47,Freeborn,MEDICARE,4,65 - 74 years,M,49,71250,CPT/HCPCS,CT THORAX DX C-,178,CT scan - Chest,111,564,"$9,727.19 ",$198.51 ,$160.31 ,"$8,096.27 ",$165.23 ,$132.16 ,"$1,630.92 ",$33.28 ,$23.36 
19870307,2019,47,Freeborn,MEDICARE,5,75 years and older,F,750,84443,CPT/HCPCS,ASSAY THYROID STIM HORMONE,233,Laboratory - Chemistry and hematology,"1,080","8,845","$5,745.88 ",$7.66 ,$0.00 ,"$5,590.12 ",$7.45 ,$0.00 ,$155.76 ,$0.20 ,$0.00 
19872827,2019,47,Freeborn,MEDICARE,5,75 years and older,M,52,85652,CPT/HCPCS,RBC SED RATE AUTOMATED,233,Laboratory - Chemistry and hematology,71,619,$53.65 ,$1.03 ,$0.00 ,$53.65 ,$1.03 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19877051,2019,49,Goodhue,COMMERCIAL,2,19 - 44 years,F,39,99385,CPT/HCPCS,PREV VISIT NEW AGE 18-39,310,Office/outpatient services - Preventive visits,39,425,"$10,765.75 ",$276.04 ,$279.84 ,"$10,765.75 ",$276.04 ,$279.84 ,$0.00 ,$0.00 ,$0.00 
19881491,2019,49,Goodhue,COMMERCIAL,3,45 - 64 years,M,21,90670,CPT/HCPCS,PCV13 VACCINE IM,228,Prophylactic vaccinations and inoculations,21,242,"$5,319.66 ",$253.31 ,$237.82 ,"$5,319.66 ",$253.31 ,$237.82 ,$0.00 ,$0.00 ,$0.00 
19887083,2019,49,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,95,74177,CPT/HCPCS,CT ABD & PELV W/CONTRAST,179,CT scan - Abdomen,205,"1,014","$46,506.23 ",$489.53 ,$424.96 ,"$46,222.46 ",$486.55 ,$424.95 ,$283.77 ,$2.98 ,$0.00 
19889579,2019,49,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,13,A0080,CPT/HCPCS,NONEMERG TRNSPRT VOLUN NOT VESTED,239,"Transportation - Patient, provider, equipment",263,154,"$9,037.63 ",$695.20 ,$340.60 ,"$9,037.63 ",$695.20 ,$340.60 ,$0.00 ,$0.00 ,$0.00 
19893083,2019,49,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,18,83540,CPT/HCPCS,ASSAY OF IRON,233,Laboratory - Chemistry and hematology,52,209,$104.93 ,$5.82 ,$0.00 ,$104.93 ,$5.82 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19078668,2019,3,Anoka,MEDICARE,5,75 years and older,M,72,92285,CPT/HCPCS,EYE PHOTOGRAPHY,220,Ophthalmologic/otologic diagnosis and treatment,76,859,"$1,585.57 ",$22.02 ,$21.54 ,"$1,391.28 ",$19.32 ,$20.50 ,$194.29 ,$2.69 ,$0.00 
19080108,2019,3,Anoka,MEDICARE,5,75 years and older,M,60,J7325,CPT/HCPCS,HYALURONAN/DERIV SYNVISC INJ 1 MG,240,"Medications (injections, infusions, other forms)",73,718,"$44,864.67 ",$747.74 ,$569.22 ,"$35,654.40 ",$594.24 ,$459.60 ,"$9,210.27 ",$153.50 ,$116.77 
19082724,2019,5,Becker,COMMERCIAL,2,19 - 44 years,F,37,90472,CPT/HCPCS,IMMUNIZATION ADMIN EACH ADD,228,Prophylactic vaccinations and inoculations,38,436,$797.33 ,$21.54 ,$21.18 ,$778.21 ,$21.03 ,$18.96 ,$19.12 ,$0.51 ,$0.00 
19087500,2019,5,Becker,COMMERCIAL,3,45 - 64 years,M,80,99204,CPT/HCPCS,OFFICE O/P NEW MOD 45-59 MIN,300,Office/outpatient services - Office visits,99,925,"$27,750.14 ",$346.87 ,$321.43 ,"$15,411.99 ",$192.64 ,$192.97 ,"$12,338.15 ",$154.22 ,$39.44 
19092012,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,16,90887,CPT/HCPCS,CONSULTATION WITH FAMILY,218,"Psychological and psychiatric evaluation, therapy",19,191,"$6,345.06 ",$396.56 ,$455.00 ,"$6,345.06 ",$396.56 ,$455.00 ,$0.00 ,$0.00 ,$0.00 
19093884,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,41,94640,CPT/HCPCS,AIRWAY INHALATION TREATMENT,217,Respiratory therapy - Other,48,446,"$4,213.81 ",$102.77 ,$60.00 ,"$4,213.81 ",$102.77 ,$60.00 ,$0.00 ,$0.00 ,$0.00 
19097436,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,19,99254,CPT/HCPCS,INPATIENT CONSULTATION,303,Consultations,21,226,"$2,593.66 ",$136.50 ,$126.72 ,"$2,590.46 ",$136.34 ,$126.72 ,$3.20 ,$0.16 ,$0.00 
19102812,2019,5,Becker,MEDICARE,2,19 - 44 years,F,23,93005,CPT/HCPCS,ELECTROCARDIOGRAM TRACING,202,Electrocardiogram,47,276,$173.99 ,$7.56 ,$0.00 ,$147.79 ,$6.42 ,$0.00 ,$26.20 ,$1.13 ,$0.00 
19105692,2019,5,Becker,MEDICARE,3,45 - 64 years,F,17,G0438,CPT/HCPCS,ANNUAL WELLNES VST; PERSNL PPS INIT,310,Office/outpatient services - Preventive visits,17,189,"$2,022.22 ",$118.95 ,$168.21 ,"$2,022.22 ",$118.95 ,$168.21 ,$0.00 ,$0.00 ,$0.00 
19108812,2019,5,Becker,MEDICARE,4,65 - 74 years,F,16,74230,CPT/HCPCS,X-RAY XM SWLNG FUNCJ C+,185,X-ray - Upper GI,35,192,"$4,808.61 ",$300.53 ,$228.29 ,"$4,005.37 ",$250.33 ,$181.88 ,$803.24 ,$50.20 ,$46.41 
19110996,2019,5,Becker,MEDICARE,4,65 - 74 years,M,27,20611,CPT/HCPCS,DRAIN/INJ JOINT/BURSA W/US,155,Arthrocentesis,57,324,"$5,355.45 ",$198.35 ,$154.72 ,"$3,703.63 ",$137.17 ,$93.80 ,"$1,651.82 ",$61.17 ,$29.90 
19114308,2019,5,Becker,MEDICARE,5,75 years and older,F,72,73630,CPT/HCPCS,X-RAY EXAM OF FOOT,226,Radiology - Diagnostic (other),187,852,"$3,801.50 ",$52.79 ,$30.95 ,"$3,018.28 ",$41.92 ,$23.59 ,$783.22 ,$10.87 ,$4.32 
19116252,2019,5,Becker,MEDICARE,5,75 years and older,M,13,10060,CPT/HCPCS,DRAINAGE OF SKIN ABSCESS,168,"Skin and subcutaneous tissue - Incision, drainage",18,156,"$1,634.80 ",$125.75 ,$119.11 ,"$1,268.63 ",$97.58 ,$91.53 ,$366.17 ,$28.16 ,$19.82 
19118412,2019,5,Becker,MEDICARE,5,75 years and older,M,27,J3370,CPT/HCPCS,INJECTION VANCOMYCIN HCL 500 MG,240,"Medications (injections, infusions, other forms)",53,302,$36.74 ,$1.36 ,$0.00 ,$29.30 ,$1.08 ,$0.00 ,$7.44 ,$0.27 ,$0.00 
19121556,2019,7,Beltrami,COMMERCIAL,2,19 - 44 years,M,11,12001,CPT/HCPCS,RPR S/N/AX/GEN/TRNK 2.5CM/<,171,Skin and subcutaneous tissue - Suture,17,123,"$2,953.47 ",$268.49 ,$171.91 ,$597.99 ,$54.36 ,$0.00 ,"$2,355.48 ",$214.13 ,$164.98 
19124820,2019,7,Beltrami,COMMERCIAL,3,45 - 64 years,M,11,86850,CPT/HCPCS,RBC ANTIBODY SCREEN,235,Laboratory - Other,11,118,$580.79 ,$52.79 ,$61.57 ,$476.79 ,$43.34 ,$30.48 ,$104.00 ,$9.45 ,$0.00 
19127892,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,21,99219,CPT/HCPCS,INITIAL OBSERVATION CARE,301,Observation care services,22,218,"$2,297.69 ",$109.41 ,$107.60 ,"$2,297.69 ",$109.41 ,$107.60 ,$0.00 ,$0.00 ,$0.00 
19130748,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,43,73030,CPT/HCPCS,X-RAY EXAM OF SHOULDER,226,Radiology - Diagnostic (other),90,501,"$2,263.63 ",$52.64 ,$64.99 ,"$2,256.64 ",$52.48 ,$64.99 ,$6.99 ,$0.16 ,$0.00 
19132044,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,72,J2270,CPT/HCPCS,INJ MORPHINE SULFATE UP TO 10 MG,240,"Medications (injections, infusions, other forms)",100,816,$77.80 ,$1.08 ,$0.00 ,$77.80 ,$1.08 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19135380,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,80,82565,CPT/HCPCS,ASSAY OF CREATININE,233,Laboratory - Chemistry and hematology,143,923,$111.79 ,$1.39 ,$0.00 ,$111.79 ,$1.39 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19138212,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,37,99205,CPT/HCPCS,OFFICE O/P NEW HI 60-74 MIN,300,Office/outpatient services - Office visits,45,399,"$5,703.99 ",$154.16 ,$132.77 ,"$5,601.79 ",$151.39 ,$130.16 ,$102.20 ,$2.76 ,$0.00 
19898627,2019,49,Goodhue,MEDICARE,3,45 - 64 years,F,21,71260,CPT/HCPCS,CT THORAX DX C+,178,CT scan - Chest,52,241,"$4,462.40 ",$212.49 ,$195.94 ,"$4,023.20 ",$191.58 ,$154.02 ,$439.20 ,$20.91 ,$11.85 
19901747,2019,49,Goodhue,MEDICARE,3,45 - 64 years,M,56,A7035,CPT/HCPCS,HEADGEAR USED W/POS ARWAY PRSS DEVC,243,DME and supplies,67,633,"$1,720.61 ",$30.72 ,$29.26 ,"$1,305.10 ",$23.30 ,$23.31 ,$415.51 ,$7.41 ,$5.95 
19904627,2019,49,Goodhue,MEDICARE,4,65 - 74 years,F,77,G9005,CPT/HCPCS,COORD CARE FEE RISK ADJUSTED MAINT,999,HCPCS Level II codes not classified,442,895,"$27,515.46 ",$357.34 ,$336.14 ,"$27,515.46 ",$357.34 ,$336.14 ,$0.00 ,$0.00 ,$0.00 
19907675,2019,49,Goodhue,MEDICARE,4,65 - 74 years,M,11,J3475,CPT/HCPCS,INJ MAGNESIUM SULFATE PER 500 MG,240,"Medications (injections, infusions, other forms)",40,129,$43.52 ,$3.95 ,$0.00 ,$43.52 ,$3.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19910867,2019,49,Goodhue,MEDICARE,5,75 years and older,F,60,Q9965,CPT/HCPCS,LOCM 100-199 MG/ML I CONC PER ML,243,DME and supplies,245,720,$3.37 ,$0.05 ,$0.00 ,$3.37 ,$0.05 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19913411,2019,49,Goodhue,MEDICARE,5,75 years and older,M,11,G8987,CPT/HCPCS,SLF CARE FCN LIM CUR REP INTERVLS,999,HCPCS Level II codes not classified,27,116,$184.35 ,$16.75 ,$0.00 ,$146.88 ,$13.35 ,$0.00 ,$37.47 ,$3.40 ,$0.00 
19918595,2019,51,Grant,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,68,36415,CPT/HCPCS,ROUTINE VENIPUNCTURE,235,Laboratory - Other,132,783,"$1,507.20 ",$22.16 ,$7.84 ,"$1,507.20 ",$22.16 ,$7.84 ,$0.00 ,$0.00 ,$0.00 
19925195,2019,51,Grant,MEDICARE,3,45 - 64 years,F,12,A7038,CPT/HCPCS,FLTR DISPBL W/POS ARWAY PRSS DEVC,243,DME and supplies,34,144,$248.10 ,$20.67 ,$16.25 ,$193.60 ,$16.13 ,$12.94 ,$54.50 ,$4.54 ,$3.76 
19929875,2019,51,Grant,MEDICARE,5,75 years and older,F,82,99215,CPT/HCPCS,OFFICE O/P EST HI 40-54 MIN,300,Office/outpatient services - Office visits,198,978,"$13,005.23 ",$158.60 ,$109.68 ,"$10,977.87 ",$133.87 ,$105.06 ,"$2,027.36 ",$24.72 ,$10.00 
19932923,2019,53,Hennepin,COMMERCIAL,1,18 years and under,F,53,73060,CPT/HCPCS,X-RAY EXAM OF HUMERUS,226,Radiology - Diagnostic (other),108,629,"$6,551.93 ",$123.62 ,$70.08 ,"$2,709.77 ",$51.12 ,$16.35 ,"$3,842.16 ",$72.49 ,$19.00 
19934579,2019,53,Hennepin,COMMERCIAL,1,18 years and under,F,33,B4035,CPT/HCPCS,ENTERAL FEED SPL KIT; PUMP FED-DAY,243,DME and supplies,233,372,"$191,966.89 ","$5,817.17 ","$6,738.87 ","$185,966.39 ","$5,635.34 ","$6,475.42 ","$6,000.50 ",$181.83 ,$0.00 
19936667,2019,53,Hennepin,COMMERCIAL,1,18 years and under,M,350,80050,CPT/HCPCS,GENERAL HEALTH PANEL,233,Laboratory - Chemistry and hematology,439,"4,087","$87,999.28 ",$251.42 ,$74.48 ,"$67,942.62 ",$194.12 ,$53.30 ,"$20,056.66 ",$57.30 ,$0.00 
19938899,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,F,174,240,REV,All Incl Ancil,50026,Other Services,245,"1,910","$264,490.33 ","$1,520.05 ",$0.00 ,"$224,493.75 ","$1,290.19 ",$0.00 ,"$39,996.58 ",$229.86 ,$0.00 
19940891,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,F,132,73620,CPT/HCPCS,X-RAY EXAM OF FOOT,226,Radiology - Diagnostic (other),211,"1,532","$9,235.13 ",$69.96 ,$60.53 ,"$6,033.18 ",$45.70 ,$33.48 ,"$3,201.95 ",$24.25 ,$0.00 
19941827,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,F,198,86665,CPT/HCPCS,EPSTEIN-BARR CAPSID VCA,235,Laboratory - Other,284,"2,282","$11,280.20 ",$56.97 ,$51.69 ,"$7,543.95 ",$38.10 ,$34.62 ,"$3,736.25 ",$18.86 ,$0.00 
19942835,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,F,72,99601,CPT/HCPCS,HOME INFUSION/VISIT 2 HRS,236,"Non-hospital-based care (home health, hospice)",637,822,"$83,190.79 ","$1,155.42 ",$586.16 ,"$80,203.47 ","$1,113.93 ",$544.60 ,"$2,987.32 ",$41.49 ,$0.00 
19944803,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,M,36,20600,CPT/HCPCS,DRAIN/INJ JOINT/BURSA W/O US,155,Arthrocentesis,49,419,"$6,773.22 ",$188.14 ,$147.24 ,"$4,334.06 ",$120.39 ,$86.57 ,"$2,439.16 ",$67.75 ,$29.42 
19946963,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,M,11,85041,CPT/HCPCS,AUTOMATED RBC COUNT,233,Laboratory - Chemistry and hematology,12,127,$31.16 ,$2.83 ,$2.01 ,$22.09 ,$2.00 ,$0.00 ,$9.07 ,$0.82 ,$0.00 
19948739,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,M,655,J1170,CPT/HCPCS,INJECTION HYDROMORPHONE UP TO 4 MG,240,"Medications (injections, infusions, other forms)",862,"7,414","$16,106.17 ",$24.58 ,$0.00 ,"$15,552.88 ",$23.74 ,$0.00 ,$553.29 ,$0.84 ,$0.00 
19950059,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,F,25,22842,CPT/HCPCS,INSERT SPINE FIXATION DEVICE,158,Spinal fusion,44,300,"$57,311.39 ","$2,292.45 ","$2,228.19 ","$56,558.75 ","$2,262.35 ","$2,198.43 ",$752.64 ,$30.10 ,$0.00 
19952123,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,F,25,78800,CPT/HCPCS,RP LOCLZJ TUM 1 AREA 1 D IMG,209,Radioisotope scan and function studies,26,299,"$5,324.14 ",$212.96 ,$343.17 ,"$2,421.43 ",$96.85 ,$0.00 ,"$2,902.71 ",$116.10 ,$0.00 
19953227,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,F,51,92537,CPT/HCPCS,CALORIC VSTBLR TEST W/REC,220,Ophthalmologic/otologic diagnosis and treatment,71,609,"$4,210.02 ",$82.54 ,$68.00 ,"$3,434.82 ",$67.34 ,$68.00 ,$775.20 ,$15.20 ,$0.00 
19954187,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,F,95,C8930,CPT/HCPCS,TTE CMPL DUR REST&CVST I&R PHYS SUP,193,Ultrasound - Heart (echocardiogram) - Diagnostic,95,"1,129","$104,373.95 ","$1,098.67 ","$1,236.49 ","$72,057.65 ",$758.50 ,$809.21 ,"$32,316.30 ",$340.17 ,$0.00 
19955963,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,M,11,17272,CPT/HCPCS,DESTRUCTION OF SKIN LESIONS,170,Skin lesion - Excision,11,128,"$3,853.89 ",$350.35 ,$287.03 ,"$2,511.09 ",$228.28 ,$210.06 ,"$1,342.80 ",$122.07 ,$40.00 
19958027,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,M,13,78582,CPT/HCPCS,LUNG VENTILAT&PERFUS IMAGING,208,Radioisotope scan - Pulmonary,17,144,"$4,053.18 ",$311.78 ,$137.49 ,"$3,285.76 ",$252.75 ,$115.57 ,$767.42 ,$59.03 ,$0.00 
19959155,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,M,909,93016,CPT/HCPCS,CARDIOVASCULAR STRESS TEST,201,Cardiac stress tests,936,"10,686","$67,038.15 ",$73.74 ,$69.00 ,"$40,345.30 ",$44.38 ,$49.60 ,"$26,692.85 ",$29.36 ,$4.09 
19960499,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,M,20,J1439,CPT/HCPCS,INJ FERRIC CARBOXYMALTOSE 1 MG,240,"Medications (injections, infusions, other forms)",48,235,"$63,980.34 ","$3,199.01 ","$1,935.00 ","$58,494.09 ","$2,924.70 ","$1,687.63 ","$5,486.25 ",$274.31 ,$0.00 
19962443,2019,53,Hennepin,COMMERCIAL,4,65 - 74 years,F,59,76514,CPT/HCPCS,ECHO EXAM OF EYE THICKNESS,192,Ultrasound - Head and neck - Diagnostic,62,708,"$1,302.12 ",$22.06 ,$21.70 ,$756.66 ,$12.82 ,$7.99 ,$545.46 ,$9.24 ,$0.00 
19964003,2019,53,Hennepin,COMMERCIAL,4,65 - 74 years,F,446,G0463,CPT/HCPCS,HOS OP CLIN VISIT ASSESS & MGMT PT,300,Office/outpatient services - Office visits,"1,383","5,289","$120,552.30 ",$270.29 ,$123.23 ,"$111,435.87 ",$249.85 ,$105.54 ,"$9,116.43 ",$20.44 ,$0.00 
19966859,2019,53,Hennepin,COMMERCIAL,4,65 - 74 years,M,88,96360,CPT/HCPCS,HYDRATION IV INFUSION INIT,231,Therapeutic procedures - Other,180,"1,041","$32,771.20 ",$372.40 ,$127.49 ,"$29,342.58 ",$333.43 ,$57.99 ,"$3,428.62 ",$38.96 ,$0.00 
19970051,2019,53,Hennepin,COMMERCIAL,5,75 years and older,F,139,A9270,CPT/HCPCS,NONCOVERED ITEM OR SERVICE,243,DME and supplies,289,"1,611","$1,692.65 ",$12.17 ,$0.00 ,"$1,692.65 ",$12.17 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19973339,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,32,361,REV,OR/Minor,50006,Operating room services,35,361,"$4,054.92 ",$126.71 ,$0.00 ,"$4,054.92 ",$126.71 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19975043,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,235,85045,CPT/HCPCS,AUTOMATED RETICULOCYTE COUNT,233,Laboratory - Chemistry and hematology,453,"2,678","$1,281.09 ",$5.45 ,$0.00 ,"$1,281.09 ",$5.45 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19976435,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,18,G0268,CPT/HCPCS,REMV IMP CERUMN SAME DATE FUNCT TST,26,Ear procedures - Therapeutic,18,215,$539.08 ,$29.94 ,$32.57 ,$485.45 ,$26.96 ,$32.57 ,$53.63 ,$2.97 ,$0.00 
19978643,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,14,73222,CPT/HCPCS,MRI JOINT UPR EXTREM W/DYE,198,MRI (magnetic resonance imaging),17,168,"$4,547.82 ",$324.84 ,$270.90 ,"$4,547.82 ",$324.84 ,$270.90 ,$0.00 ,$0.00 ,$0.00 
19979963,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,922",97530,CPT/HCPCS,THERAPEUTIC ACTIVITIES,213,Physical/occupational/speech therapy - Exercises,"34,359","22,204","$3,015,100.88 ","$1,568.73 ",$714.78 ,"$3,014,037.68 ","$1,568.17 ",$714.78 ,"$1,063.20 ",$0.55 ,$0.00 
19981643,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,55,612,REV,MRI - Spine,50013,MRI - Magnetic resonance imaging,58,602,"$3,066.78 ",$55.75 ,$0.00 ,"$3,066.78 ",$55.75 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19983731,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,327,73590,CPT/HCPCS,X-RAY EXAM OF LOWER LEG,226,Radiology - Diagnostic (other),628,"3,641","$12,077.35 ",$36.93 ,$20.19 ,"$11,771.67 ",$35.99 ,$20.16 ,$305.68 ,$0.93 ,$0.00 
19984667,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,24,86832,CPT/HCPCS,HLA CLASS I HIGH DEFIN QUAL,235,Laboratory - Other,57,279,"$9,320.73 ",$388.36 ,$321.90 ,"$9,320.73 ",$388.36 ,$321.90 ,$0.00 ,$0.00 ,$0.00 
19985555,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,159,99292,CPT/HCPCS,CRITICAL CARE ADDL 30 MIN,305,Critical care services,245,"1,684","$23,551.43 ",$148.12 ,$90.63 ,"$23,551.43 ",$148.12 ,$90.63 ,$0.00 ,$0.00 ,$0.00 
19986803,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,172,K0739,CPT/HCPCS,REPR/SRVC DME NOT O2 PER 15 MINS,243,DME and supplies,435,"2,051","$25,152.64 ",$146.23 ,$96.42 ,"$25,091.84 ",$145.88 ,$94.20 ,$60.80 ,$0.35 ,$0.00 
19989251,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,17,61782,CPT/HCPCS,SCAN PROC CRANIAL EXTRA,9,Nervous system procedures - Therapeutic OR (other),26,189,"$2,493.57 ",$146.68 ,$116.29 ,"$2,493.57 ",$146.68 ,$116.29 ,$0.00 ,$0.00 ,$0.00 
19990619,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,41,88185,CPT/HCPCS,FLOWCYTOMETRY/TC ADD-ON,234,Pathology,72,455,"$3,873.58 ",$94.47 ,$0.00 ,"$3,873.58 ",$94.47 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19991795,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,15,E0434,CPT/HCPCS,PRTBLE LIQUID O2 SYS RENTAL;,243,DME and supplies,102,168,"$2,161.98 ",$144.13 ,$72.34 ,"$2,161.98 ",$144.13 ,$72.34 ,$0.00 ,$0.00 ,$0.00 
19993427,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,13,901,REV,BH/Electro Shock,50033,Behavioral health services,17,154,"$1,654.60 ",$127.27 ,$0.00 ,"$1,654.60 ",$127.27 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19995707,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,50,77081,CPT/HCPCS,DXA BONE DENSITY/PERIPHERAL,226,Radiology - Diagnostic (other),61,584,"$1,685.04 ",$33.70 ,$25.61 ,"$1,673.83 ",$33.47 ,$25.25 ,$11.21 ,$0.22 ,$0.00 
19996715,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,29,90756,CPT/HCPCS,CCIIV4 VACC ABX FREE IM,228,Prophylactic vaccinations and inoculations,29,345,$451.38 ,$15.56 ,$20.46 ,$451.38 ,$15.56 ,$20.46 ,$0.00 ,$0.00 ,$0.00 
19997843,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,11,E0184,CPT/HCPCS,DRY PRESSURE MATTRESS,243,DME and supplies,43,132,$855.45 ,$77.76 ,$29.46 ,$855.45 ,$77.76 ,$29.46 ,$0.00 ,$0.00 ,$0.00 
19999211,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,58,T4525,CPT/HCPCS,ADLT SZD DISPBL INCONT UNDWEAR SM,243,DME and supplies,218,672,"$15,738.95 ",$271.36 ,$161.68 ,"$15,716.55 ",$270.97 ,$161.68 ,$22.40 ,$0.38 ,$0.00 
20000891,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,292,43235,CPT/HCPCS,EGD DIAGNOSTIC BRUSH WASH,70,"GI (upper) endoscopy, biopsy",508,"3,348","$144,524.42 ",$494.94 ,$405.41 ,"$143,781.02 ",$492.40 ,$355.08 ,$743.40 ,$2.54 ,$0.00 
20002355,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,102,84425,CPT/HCPCS,ASSAY OF VITAMIN B-1,233,Laboratory - Chemistry and hematology,110,"1,188","$1,794.42 ",$17.59 ,$22.88 ,"$1,794.42 ",$17.59 ,$22.88 ,$0.00 ,$0.00 ,$0.00 
20003363,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,"1,272",99205,CPT/HCPCS,OFFICE O/P NEW HI 60-74 MIN,300,Office/outpatient services - Office visits,"1,473","14,262","$202,047.91 ",$158.84 ,$156.19 ,"$199,515.11 ",$156.85 ,$152.68 ,"$2,532.80 ",$1.99 ,$0.00 
